,IGN_DATE,FIRE_CAUSE,FIRE_TYPE,LATITUDE,LONGITUDE,SIZE_HA
3016,20171014.0,No Cause,No Fire,56.13615601315606,-119.46836419331368,0.0
3017,19801019.0,No Cause,No Fire,52.88248872148445,-118.26033265975161,0.0
3018,20021012.0,No Cause,No Fire,51.27430263069054,-125.96056193985373,0.0
3019,20160213.0,No Cause,No Fire,52.759408753792506,-128.84982447380597,0.0
3020,19920113.0,No Cause,No Fire,55.92611321236417,-117.3278981774338,0.0
3021,20160118.0,No Cause,No Fire,56.62708579854473,-123.77505936032966,0.0
3022,19721014.0,No Cause,No Fire,55.06420953527862,-121.71701996337225,0.0
3023,19750511.0,No Cause,No Fire,56.84893167259028,-116.98935710464698,0.0
3024,19740102.0,No Cause,No Fire,53.84062996374364,-128.32625787496224,0.0
3025,20090823.0,No Cause,No Fire,54.65615784677111,-117.3898134528809,0.0
3026,20140926.0,No Cause,No Fire,54.23967044829332,-118.47079945584663,0.0
3027,19760116.0,No Cause,No Fire,57.532220279741914,-116.0048124568505,0.0
3028,19750723.0,No Cause,No Fire,53.17192524165066,-126.39716422579728,0.0
3029,19850223.0,No Cause,No Fire,51.25176780004276,-122.89273502317931,0.0
3030,19851030.0,No Cause,No Fire,50.86352310549759,-129.32765588837796,0.0
3031,20180707.0,No Cause,No Fire,54.8490089823763,-115.46179776062222,0.0
3032,20180720.0,No Cause,No Fire,52.501280567060476,-123.75746383256032,0.0
3033,20170316.0,No Cause,No Fire,54.82569158129401,-124.93913380714841,0.0
3034,20150613.0,No Cause,No Fire,54.85167424804554,-121.15715952967292,0.0
3035,19730708.0,No Cause,No Fire,56.973177147312676,-117.71542830195733,0.0
3036,20010312.0,No Cause,No Fire,51.264398970268175,-118.81381530303412,0.0
3037,19770203.0,No Cause,No Fire,50.62784805785627,-128.1513650560772,0.0
3038,20060906.0,No Cause,No Fire,53.940102610551584,-129.3023115022855,0.0
3039,20060421.0,No Cause,No Fire,56.519404809656926,-127.28843207965078,0.0
3040,19890401.0,No Cause,No Fire,50.718731155418816,-123.95434915714809,0.0
3041,19820227.0,No Cause,No Fire,50.656220969283595,-115.7750031843707,0.0
3042,19870814.0,No Cause,No Fire,50.97940918387289,-124.54692433079998,0.0
3043,19850225.0,No Cause,No Fire,58.1185687454755,-123.50658148075995,0.0
3044,20040110.0,No Cause,No Fire,52.020491282226104,-117.86674641165335,0.0
3045,19970924.0,No Cause,No Fire,50.565956170183824,-116.56437039031887,0.0
3046,20190329.0,No Cause,No Fire,59.088353662425064,-120.18652871635895,0.0
3047,20050403.0,No Cause,No Fire,55.74735347437537,-115.01995731112125,0.0
3048,20181122.0,No Cause,No Fire,50.89320328360755,-122.2078006192809,0.0
3049,19711212.0,No Cause,No Fire,54.64685555521927,-120.33439299079679,0.0
3050,20141215.0,No Cause,No Fire,59.25204052788473,-127.31811533173166,0.0
3051,19850304.0,No Cause,No Fire,58.54837295621977,-119.69294302433215,0.0
3052,19871111.0,No Cause,No Fire,51.41474505677387,-123.1473468927544,0.0
3053,19750301.0,No Cause,No Fire,49.55035992760603,-122.47243554234966,0.0
3054,20120307.0,No Cause,No Fire,57.552332516380424,-125.92457248917326,0.0
3055,19920203.0,No Cause,No Fire,49.30004740402815,-115.40202440440524,0.0
3056,20120928.0,No Cause,No Fire,48.079617623648936,-123.48217773486023,0.0
3057,19700418.0,No Cause,No Fire,55.845016942475645,-121.5115524412542,0.0
3058,20130805.0,No Cause,No Fire,49.973957500964275,-126.17348407189496,0.0
3059,20011031.0,No Cause,No Fire,58.46349825928457,-121.7218212497116,0.0
3060,20090125.0,No Cause,No Fire,59.88450538474297,-128.37158520615984,0.0
3061,20181020.0,No Cause,No Fire,54.68473331700857,-118.87989520831877,0.0
3062,19950215.0,No Cause,No Fire,56.28891576438436,-121.47552181083496,0.0
3063,19990808.0,No Cause,No Fire,56.276826454140725,-121.59280305306726,0.0
3064,19711118.0,No Cause,No Fire,54.465942983084815,-119.60038649804189,0.0
3065,20010520.0,No Cause,No Fire,48.57208726707482,-124.92960707166944,0.0
3066,19750816.0,No Cause,No Fire,54.17479322419723,-129.4262174617256,0.0
3067,19880606.0,No Cause,No Fire,54.090971811602344,-122.50304069594125,0.0
3068,20100629.0,No Cause,No Fire,50.18241404165303,-119.10279627874378,0.0
3069,20071111.0,No Cause,No Fire,58.858155236896756,-125.7507500834853,0.0
3070,20140505.0,No Cause,No Fire,54.19862185328721,-120.75747274632715,0.0
3071,19791205.0,No Cause,No Fire,55.19406458449953,-126.02176161433637,0.0
3072,20000823.0,No Cause,No Fire,59.75655196698459,-127.88975089240373,0.0
3073,20060111.0,No Cause,No Fire,58.520125022931644,-129.0362243997912,0.0
3074,20060131.0,No Cause,No Fire,54.052213409724544,-116.28305327839658,0.0
3075,19960423.0,No Cause,No Fire,49.80533924125184,-122.02408114844759,0.0
3076,19830927.0,No Cause,No Fire,55.94036626336,-119.91818585163442,0.0
3077,19970403.0,No Cause,No Fire,53.17985686065505,-121.11352309571151,0.0
3078,19990517.0,No Cause,No Fire,57.731515336833255,-122.42060826339959,0.0
3079,19801009.0,No Cause,No Fire,51.88098044666573,-120.80910142447692,0.0
3080,19991222.0,No Cause,No Fire,49.32381893296464,-122.92920324230587,0.0
3081,19780426.0,No Cause,No Fire,56.88664476945939,-119.20420574959542,0.0
3082,20101108.0,No Cause,No Fire,56.05930781541796,-121.50104968668523,0.0
3083,19870803.0,No Cause,No Fire,53.20348763737453,-116.02913249998348,0.0
3084,19830614.0,No Cause,No Fire,58.31440467406832,-124.45280322387698,0.0
3085,19860331.0,No Cause,No Fire,59.12942345383597,-120.41847487101553,0.0
3086,19980514.0,No Cause,No Fire,50.28343366483079,-128.73316906273433,0.0
3087,19790727.0,No Cause,No Fire,54.24285567933556,-126.68107363932978,0.0
3088,20150225.0,No Cause,No Fire,48.45598435858272,-119.39518531317866,0.0
3089,20171019.0,No Cause,No Fire,58.650016701642855,-117.56453224299574,0.0
3090,20110704.0,No Cause,No Fire,50.259423551598154,-127.79375694277157,0.0
3091,20190823.0,No Cause,No Fire,48.019072870396826,-120.73525721810482,0.0
3092,19970713.0,No Cause,No Fire,49.02295835275572,-127.26185782180154,0.0
3093,19750730.0,No Cause,No Fire,55.681334458090106,-128.04635579138878,0.0
3094,20070701.0,No Cause,No Fire,58.37896186185247,-128.03690464873617,0.0
3095,20011023.0,No Cause,No Fire,57.8295065199796,-129.33719938659792,0.0
3096,20140721.0,No Cause,No Fire,54.20719669395555,-126.08186806343306,0.0
3097,19730725.0,No Cause,No Fire,57.23287008981908,-120.71510889082579,0.0
3098,19710212.0,No Cause,No Fire,48.64004920665825,-127.33011572690268,0.0
3099,20140516.0,No Cause,No Fire,55.71844871972013,-125.11039104181413,0.0
3100,20081004.0,No Cause,No Fire,59.439823020667376,-121.1823833257814,0.0
3101,19830316.0,No Cause,No Fire,48.58592192545395,-121.71288357113805,0.0
3102,19800912.0,No Cause,No Fire,59.440314871051896,-119.16734814759916,0.0
3103,19980730.0,No Cause,No Fire,51.963036283285476,-124.00072229497673,0.0
3104,20160115.0,No Cause,No Fire,53.47622167687371,-117.3840996005273,0.0
3105,19830916.0,No Cause,No Fire,56.62839930006184,-120.44896949252487,0.0
3106,19851218.0,No Cause,No Fire,56.03063999065272,-115.83487121682002,0.0
3107,19900322.0,No Cause,No Fire,48.835355084294676,-120.12859730919013,0.0
3108,19870626.0,No Cause,No Fire,58.45148054353106,-127.0884574617111,0.0
3109,20010526.0,No Cause,No Fire,50.9353704731567,-123.4466027476836,0.0
3110,20100520.0,No Cause,No Fire,57.91300027204215,-122.83855309481719,0.0
3111,20100512.0,No Cause,No Fire,50.030474061743604,-119.82474566324503,0.0
3112,19791001.0,No Cause,No Fire,54.492580571693296,-118.52671040332267,0.0
3113,19710206.0,No Cause,No Fire,50.070853373104036,-124.74159702904448,0.0
3114,19731111.0,No Cause,No Fire,52.95099154371532,-120.9720400261952,0.0
3115,19980113.0,No Cause,No Fire,51.58595211500884,-129.41534080880209,0.0
3116,19910320.0,No Cause,No Fire,48.72470254051762,-123.2305329369113,0.0
3117,20080911.0,No Cause,No Fire,57.10984688595662,-124.26559223824344,0.0
3118,19920127.0,No Cause,No Fire,57.421320790862,-115.0010297448161,0.0
3119,19931002.0,No Cause,No Fire,55.54910061334466,-122.47597127943294,0.0
3120,19740509.0,No Cause,No Fire,57.47462081983091,-127.00964660537255,0.0
3121,20151201.0,No Cause,No Fire,48.65897301643912,-118.26039388571661,0.0
3122,20030428.0,No Cause,No Fire,58.29564577248721,-125.68799146473584,0.0
3123,19850714.0,No Cause,No Fire,49.993221317038625,-121.98828387981257,0.0
3124,20060201.0,No Cause,No Fire,48.34666967591898,-117.88144782510554,0.0
3125,20131231.0,No Cause,No Fire,51.67978326509253,-123.83640877977477,0.0
3126,19850929.0,No Cause,No Fire,58.81122934294545,-117.8814909256296,0.0
3127,20040913.0,No Cause,No Fire,59.644140312297864,-126.48499116032114,0.0
3128,20001024.0,No Cause,No Fire,56.158273957270964,-128.06289861645223,0.0
3129,20090222.0,No Cause,No Fire,55.80178093023727,-123.08473617256115,0.0
3130,19810608.0,No Cause,No Fire,59.25012011272517,-128.01563917313663,0.0
3131,20130220.0,No Cause,No Fire,55.013130816576634,-129.84538786942514,0.0
3132,19770107.0,No Cause,No Fire,52.28357360224752,-123.55695405505739,0.0
3133,19850112.0,No Cause,No Fire,59.51911897929226,-127.22178163421833,0.0
3134,20131204.0,No Cause,No Fire,54.891552546756316,-125.20449025628203,0.0
3135,20161107.0,No Cause,No Fire,50.493633718567985,-122.3761751397532,0.0
3136,19970817.0,No Cause,No Fire,48.281605580900916,-115.32461453961363,0.0
3137,20130126.0,No Cause,No Fire,58.74376786075686,-126.5257144730637,0.0
3138,20150521.0,No Cause,No Fire,52.57757094316412,-127.75061872379224,0.0
3139,20150312.0,No Cause,No Fire,55.92441068267594,-123.41508424341137,0.0
3140,20200422.0,No Cause,No Fire,49.623063409030365,-119.08735651618503,0.0
3141,20040723.0,No Cause,No Fire,56.982436771199545,-127.43938198048308,0.0
3142,19850916.0,No Cause,No Fire,54.26331635073174,-119.19169306150108,0.0
3143,20171201.0,No Cause,No Fire,52.95930913365248,-127.61377710684624,0.0
3144,19720622.0,No Cause,No Fire,59.29593921981686,-119.51500703487655,0.0
3145,20010303.0,No Cause,No Fire,58.998324336811564,-129.58387973619793,0.0
3146,20080409.0,No Cause,No Fire,55.439633495473146,-118.04601562821999,0.0
3147,19860619.0,No Cause,No Fire,57.911287367486594,-117.28086635303117,0.0
3148,19720423.0,No Cause,No Fire,56.994380399788696,-129.99964301433832,0.0
3149,19981124.0,No Cause,No Fire,59.7649896790976,-125.94855538161511,0.0
3150,19750521.0,No Cause,No Fire,53.18920075537812,-122.38214166930817,0.0
3151,19700803.0,No Cause,No Fire,52.30902276625208,-123.25345435495575,0.0
3152,19730505.0,No Cause,No Fire,51.63415406201941,-127.09820294494679,0.0
3153,20080520.0,No Cause,No Fire,52.37569684426954,-128.44370556879983,0.0
3154,19740307.0,No Cause,No Fire,48.983706183786346,-125.88717809252188,0.0
3155,20060805.0,No Cause,No Fire,53.04235684521393,-129.91688222064616,0.0
3156,19790523.0,No Cause,No Fire,52.54538648490795,-124.15841639793204,0.0
3157,20030811.0,No Cause,No Fire,50.585668504633766,-117.80379075167403,0.0
3158,19881104.0,No Cause,No Fire,59.87003730600681,-118.6771047743602,0.0
3159,19951121.0,No Cause,No Fire,57.07912548440416,-119.59233594197663,0.0
3160,19961202.0,No Cause,No Fire,52.06830848779411,-118.46885870675005,0.0
3161,20081026.0,No Cause,No Fire,48.94752493208256,-123.14966919329983,0.0
3162,20020712.0,No Cause,No Fire,51.7261232054193,-127.99144338387991,0.0
3163,19800620.0,No Cause,No Fire,59.26897864804823,-125.09599604539969,0.0
3164,19791201.0,No Cause,No Fire,49.84503117970847,-124.34852558175427,0.0
3165,20001021.0,No Cause,No Fire,55.952096811664035,-121.77197960736689,0.0
3166,19970906.0,No Cause,No Fire,54.58811841449562,-116.921731492974,0.0
3167,19770729.0,No Cause,No Fire,52.17027768704817,-127.26463877022329,0.0
3168,19821231.0,No Cause,No Fire,48.71834173285286,-121.61038062043033,0.0
3169,20140727.0,No Cause,No Fire,58.658409520131734,-119.85077308941929,0.0
3170,19881011.0,No Cause,No Fire,58.28403560894281,-117.21824645758315,0.0
3171,20120205.0,No Cause,No Fire,48.28483928990716,-121.5296613073335,0.0
3172,19831008.0,No Cause,No Fire,48.64838186491776,-115.346275287675,0.0
3173,19750604.0,No Cause,No Fire,55.13654895695184,-126.6452995986495,0.0
3174,20031127.0,No Cause,No Fire,53.091181596546875,-128.45189073080272,0.0
3175,19731018.0,No Cause,No Fire,56.26272854599822,-125.26115552098948,0.0
3176,20011207.0,No Cause,No Fire,53.288376496952495,-123.53294679861925,0.0
3177,20120703.0,No Cause,No Fire,57.037151552304195,-116.45371012331452,0.0
3178,20070829.0,No Cause,No Fire,50.609066668250506,-123.95839458778991,0.0
3179,19800128.0,No Cause,No Fire,53.333418056409606,-126.69690358111338,0.0
3180,20131030.0,No Cause,No Fire,57.21901637033095,-115.0988838548729,0.0
3181,20160828.0,No Cause,No Fire,48.51820531796226,-124.51659464650636,0.0
3182,20111007.0,No Cause,No Fire,50.634385286301665,-120.11074453769403,0.0
3183,19920130.0,No Cause,No Fire,49.424833204550126,-123.80188495629037,0.0
3184,19930412.0,No Cause,No Fire,55.44877891627042,-123.98544380383916,0.0
3185,19820219.0,No Cause,No Fire,56.30789186040498,-129.29733938670728,0.0
3186,20090817.0,No Cause,No Fire,54.1656376678028,-124.68562890311696,0.0
3187,19971030.0,No Cause,No Fire,50.701391423693785,-129.82391610033258,0.0
3188,20070506.0,No Cause,No Fire,49.1274265990323,-118.38234116616239,0.0
3189,19750312.0,No Cause,No Fire,56.825090384845566,-118.30375712966429,0.0
3190,20060612.0,No Cause,No Fire,54.61179707483784,-116.80608675456224,0.0
3191,19741111.0,No Cause,No Fire,49.08459653958403,-127.91801091549864,0.0
3192,19870403.0,No Cause,No Fire,58.5647578865127,-128.54111207646608,0.0
3193,19960222.0,No Cause,No Fire,55.69276926105444,-117.86685391087184,0.0
3194,19880703.0,No Cause,No Fire,51.865564548455495,-120.66301936851863,0.0
3195,19961220.0,No Cause,No Fire,53.215304565807806,-116.04583184330902,0.0
3196,20120506.0,No Cause,No Fire,50.78152284139347,-117.73355434698715,0.0
3197,19900505.0,No Cause,No Fire,54.426885711367134,-122.54875563225141,0.0
3198,19850614.0,No Cause,No Fire,51.04321281990883,-116.28034743138099,0.0
3199,20020204.0,No Cause,No Fire,50.32138231004501,-126.0578055388006,0.0
3200,19930114.0,No Cause,No Fire,55.96027193177705,-121.78477325371966,0.0
3201,19830929.0,No Cause,No Fire,59.65976421031698,-126.87611584671949,0.0
3202,20201209.0,No Cause,No Fire,48.29234648833759,-127.50128718946132,0.0
3203,19980224.0,No Cause,No Fire,57.372252682366245,-128.0746171029984,0.0
3204,19980619.0,No Cause,No Fire,48.36879819156762,-129.9191626639,0.0
3205,19770127.0,No Cause,No Fire,54.81247107219821,-123.16459174623047,0.0
3206,19750303.0,No Cause,No Fire,59.533992987463186,-125.52106693149443,0.0
3207,20050617.0,No Cause,No Fire,49.44405771373389,-118.11423160229862,0.0
3208,20190425.0,No Cause,No Fire,53.23866267223133,-127.74771188002153,0.0
3209,20110414.0,No Cause,No Fire,54.01282404758608,-122.5298430663119,0.0
3210,19960522.0,No Cause,No Fire,53.67588180269972,-121.010302031467,0.0
3211,19960515.0,No Cause,No Fire,49.213927712903335,-119.44661887758924,0.0
3212,19910913.0,No Cause,No Fire,48.37359529181007,-115.25711265872204,0.0
3213,20051110.0,No Cause,No Fire,59.02913940458056,-117.48831552222735,0.0
3214,20141020.0,No Cause,No Fire,54.003252555729375,-126.64207584098645,0.0
3215,19861211.0,No Cause,No Fire,59.41469955290787,-129.70615814389845,0.0
3216,19960814.0,No Cause,No Fire,48.77248165772383,-121.7736188518519,0.0
3217,19860805.0,No Cause,No Fire,49.09925818568452,-115.11413069826571,0.0
3218,20060511.0,No Cause,No Fire,50.81779497074512,-119.16729155306841,0.0
3219,19991218.0,No Cause,No Fire,59.262569470776846,-127.84084953913208,0.0
3220,19810708.0,No Cause,No Fire,49.07135589273403,-119.78503674737108,0.0
3221,19720914.0,No Cause,No Fire,49.104407113747385,-118.85079155042449,0.0
3222,20150122.0,No Cause,No Fire,54.39788390867589,-121.32645971826565,0.0
3223,20190430.0,No Cause,No Fire,49.9753530458889,-128.6195067394946,0.0
3224,19900511.0,No Cause,No Fire,52.63585022974708,-116.21275407646398,0.0
3225,20150129.0,No Cause,No Fire,51.368735054219414,-126.85010730824261,0.0
3226,19920215.0,No Cause,No Fire,56.27289206982719,-125.2529115237454,0.0
3227,20180907.0,No Cause,No Fire,56.29317768463899,-125.50858752039206,0.0
3228,19891113.0,No Cause,No Fire,53.82291992498796,-119.98072789754858,0.0
3229,20030408.0,No Cause,No Fire,50.87841192687377,-126.67624991122241,0.0
3230,19701111.0,No Cause,No Fire,48.608605664433675,-115.11130748328681,0.0
3231,19940713.0,No Cause,No Fire,54.59957142319147,-127.97609617850219,0.0
3232,19900420.0,No Cause,No Fire,56.64781639460723,-120.5069601278265,0.0
3233,20001203.0,No Cause,No Fire,57.736552825097924,-118.33568859914855,0.0
3234,20120602.0,No Cause,No Fire,55.733747254117525,-120.80692598485648,0.0
3235,20200810.0,No Cause,No Fire,51.49912501809611,-123.29625200439295,0.0
3236,19880924.0,No Cause,No Fire,56.12745976201622,-123.26460685975633,0.0
3237,19721203.0,No Cause,No Fire,48.13368109189722,-127.20763821907592,0.0
3238,19780716.0,No Cause,No Fire,53.51673145640927,-127.53622222660248,0.0
3239,19750727.0,No Cause,No Fire,58.73717102265218,-123.77333071692358,0.0
3240,19730119.0,No Cause,No Fire,56.13663203495893,-126.87003351412417,0.0
3241,19861031.0,No Cause,No Fire,56.140003766033196,-124.84218551215766,0.0
3242,19731014.0,No Cause,No Fire,52.622711773134824,-116.77342447149192,0.0
3243,19911028.0,No Cause,No Fire,50.39693293367283,-127.08923524444491,0.0
3244,19800320.0,No Cause,No Fire,51.36232583624831,-116.95802741037755,0.0
3245,20080924.0,No Cause,No Fire,51.81720650719032,-120.28112961405553,0.0
3246,19740526.0,No Cause,No Fire,54.836262415548156,-120.59813555978943,0.0
3247,20140517.0,No Cause,No Fire,53.26827543226901,-128.80535576570756,0.0
3248,19980703.0,No Cause,No Fire,49.37556431306988,-124.12729374891929,0.0
3249,20180621.0,No Cause,No Fire,50.753555075922044,-118.57621741185986,0.0
3250,20050130.0,No Cause,No Fire,56.14048261415145,-121.2614417799752,0.0
3251,19821029.0,No Cause,No Fire,53.1525975805965,-121.70819825305895,0.0
3252,19730724.0,No Cause,No Fire,57.000900436532255,-122.13840205239583,0.0
3253,20060507.0,No Cause,No Fire,59.01345160974293,-124.43458777437182,0.0
3254,20161117.0,No Cause,No Fire,59.29304196163082,-122.26882245736358,0.0
3255,20141018.0,No Cause,No Fire,55.8371694420235,-118.21309142084489,0.0
3256,20130903.0,No Cause,No Fire,50.13394115429572,-125.00953883098578,0.0
3257,20110718.0,No Cause,No Fire,53.414573667366,-121.5329231868432,0.0
3258,20180305.0,No Cause,No Fire,58.59314370656032,-122.09956634063191,0.0
3259,19800612.0,No Cause,No Fire,50.87130296356734,-129.66177893995192,0.0
3260,20000401.0,No Cause,No Fire,55.50102441169324,-117.87900584231667,0.0
3261,19741118.0,No Cause,No Fire,55.59902374063258,-120.53730647653148,0.0
3262,19750821.0,No Cause,No Fire,58.90110109282138,-117.06064245162267,0.0
3263,20150517.0,No Cause,No Fire,51.166641555100405,-122.3038002177064,0.0
3264,19700508.0,No Cause,No Fire,50.81941840076388,-115.01397556413136,0.0
3265,20180206.0,No Cause,No Fire,58.09925591205503,-123.55755328072985,0.0
3266,20180415.0,No Cause,No Fire,55.43455607419397,-128.0397903716175,0.0
3267,19910814.0,No Cause,No Fire,56.26998932677749,-128.12892096442673,0.0
3268,20020102.0,No Cause,No Fire,49.19721012774784,-120.94510162207482,0.0
3269,19910523.0,No Cause,No Fire,56.75748581142882,-128.91102209355577,0.0
3270,20120706.0,No Cause,No Fire,50.848333023617194,-116.30054902485568,0.0
3271,20090330.0,No Cause,No Fire,54.138653156621096,-126.09264917360575,0.0
3272,19891022.0,No Cause,No Fire,54.807720764999274,-121.0440677520878,0.0
3273,20070628.0,No Cause,No Fire,55.818887528412766,-129.59254080657888,0.0
3274,20131016.0,No Cause,No Fire,58.5654531850166,-122.0346503977743,0.0
3275,20150101.0,No Cause,No Fire,57.20505955350693,-118.4361501370669,0.0
3276,20081008.0,No Cause,No Fire,56.00339500616353,-122.51976250178387,0.0
3277,20081012.0,No Cause,No Fire,49.98432047549834,-129.62702218077803,0.0
3278,20140611.0,No Cause,No Fire,59.89300587086743,-118.35705439396922,0.0
3279,20200902.0,No Cause,No Fire,57.953614775550285,-122.73358300729392,0.0
3280,20100106.0,No Cause,No Fire,53.0964011229329,-127.13894477013775,0.0
3281,19750920.0,No Cause,No Fire,55.51224168211545,-117.2624441726183,0.0
3282,20161201.0,No Cause,No Fire,57.92458993073856,-129.4102793613334,0.0
3283,19931118.0,No Cause,No Fire,52.69419841304515,-129.3296083845945,0.0
3284,20020519.0,No Cause,No Fire,58.265169816875726,-118.66763443172547,0.0
3285,20091106.0,No Cause,No Fire,52.082814334736085,-121.70787328897276,0.0
3286,19920319.0,No Cause,No Fire,49.84490874566927,-116.83313649701616,0.0
3287,19970706.0,No Cause,No Fire,55.50429107395999,-116.16254546673743,0.0
3288,19751030.0,No Cause,No Fire,50.2311538554086,-122.12770324915824,0.0
3289,19841018.0,No Cause,No Fire,49.198641530249866,-128.38544649551784,0.0
3290,19750128.0,No Cause,No Fire,53.592150965760865,-121.24600301201592,0.0
3291,19920825.0,No Cause,No Fire,55.195239733120786,-125.87096874119388,0.0
3292,20110223.0,No Cause,No Fire,58.16900297766856,-125.50737910717832,0.0
3293,20140805.0,No Cause,No Fire,55.513605392367396,-123.46471034739339,0.0
3294,19831026.0,No Cause,No Fire,58.87198509751087,-119.284716563956,0.0
3295,20040320.0,No Cause,No Fire,54.99733835368066,-116.06845268448475,0.0
3296,19971212.0,No Cause,No Fire,55.40706511224034,-119.76330602728554,0.0
3297,19910130.0,No Cause,No Fire,59.245710279431904,-127.82482285503966,0.0
3298,19850601.0,No Cause,No Fire,59.81462364933505,-119.73258090192424,0.0
3299,20141204.0,No Cause,No Fire,52.142764515573504,-129.56995838469618,0.0
3300,20041016.0,No Cause,No Fire,49.16977146577964,-124.70244632026555,0.0
3301,19720923.0,No Cause,No Fire,51.61629756833777,-115.06795694160978,0.0
3302,20100306.0,No Cause,No Fire,48.259015788715914,-115.60406039156305,0.0
3303,19770622.0,No Cause,No Fire,56.675059472803895,-125.98420941488031,0.0
3304,20130613.0,No Cause,No Fire,58.53712356436613,-120.33071244307052,0.0
3305,19861128.0,No Cause,No Fire,49.395892953824216,-126.6402847251722,0.0
3306,20160109.0,No Cause,No Fire,49.37047186203096,-122.18038421572656,0.0
3307,20041209.0,No Cause,No Fire,59.54769184325282,-128.0510362817437,0.0
3308,20100301.0,No Cause,No Fire,49.91241410583561,-129.87197087683552,0.0
3309,19990905.0,No Cause,No Fire,59.69390207044621,-119.02689353453609,0.0
3310,19770720.0,No Cause,No Fire,58.57798597210542,-125.30339735080868,0.0
3311,19970609.0,No Cause,No Fire,50.26005054725279,-118.84068680237188,0.0
3312,19900307.0,No Cause,No Fire,53.91599443136988,-125.49998481405481,0.0
3313,20160602.0,No Cause,No Fire,52.23894808058954,-117.19404507674831,0.0
3314,20070521.0,No Cause,No Fire,48.06980889018672,-125.95542527172746,0.0
3315,20000107.0,No Cause,No Fire,58.610531561659265,-122.64300103445733,0.0
3316,20031206.0,No Cause,No Fire,56.17010849375125,-128.65899913441353,0.0
3317,19760311.0,No Cause,No Fire,59.07045081956291,-116.41244007604367,0.0
3318,20150622.0,No Cause,No Fire,50.99955834341651,-116.88684605857387,0.0
3319,20161002.0,No Cause,No Fire,48.00856712618716,-126.22490007743646,0.0
3320,19920623.0,No Cause,No Fire,52.34179272553817,-125.17587124968735,0.0
3321,20001012.0,No Cause,No Fire,50.72895018037672,-123.55102525445555,0.0
3322,19830525.0,No Cause,No Fire,55.84089763905899,-117.7784995074771,0.0
3323,19790130.0,No Cause,No Fire,54.05989879604717,-124.48277786602551,0.0
3324,19941114.0,No Cause,No Fire,56.17118620024608,-128.4469132112918,0.0
3325,19880211.0,No Cause,No Fire,48.24087612942513,-121.66817246437013,0.0
3326,19941115.0,No Cause,No Fire,58.91392052682413,-126.88199153612106,0.0
3327,19771125.0,No Cause,No Fire,52.08011161130682,-116.49185773722941,0.0
3328,19801010.0,No Cause,No Fire,59.85570268391111,-124.74264244805947,0.0
3329,20090718.0,No Cause,No Fire,49.9093443681045,-128.07213626776647,0.0
3330,19921101.0,No Cause,No Fire,48.01865424922009,-115.53889240232633,0.0
3331,19800104.0,No Cause,No Fire,53.468908605062936,-121.36844163406086,0.0
3332,20070216.0,No Cause,No Fire,49.334238944516976,-127.73949326180903,0.0
3333,20050415.0,No Cause,No Fire,51.80627775836679,-128.58738588217312,0.0
3334,19930730.0,No Cause,No Fire,55.973709157681824,-125.15986172607705,0.0
3335,20130923.0,No Cause,No Fire,53.98740004384707,-124.87142598387476,0.0
3336,20060728.0,No Cause,No Fire,52.962461521838975,-125.78784637785168,0.0
3337,19760423.0,No Cause,No Fire,55.78216132438037,-124.2316714322923,0.0
3338,20121003.0,No Cause,No Fire,58.40250779362291,-124.74385048851477,0.0
3339,19831021.0,No Cause,No Fire,50.89418825084473,-116.0358968604594,0.0
3340,20110406.0,No Cause,No Fire,50.407966373297356,-128.60086952701158,0.0
3341,19861203.0,No Cause,No Fire,53.799043922981426,-120.85082434441622,0.0
3342,20100209.0,No Cause,No Fire,50.04432648083291,-119.29072475896709,0.0
3343,20121222.0,No Cause,No Fire,55.83893749664035,-126.66367982932238,0.0
3344,20100523.0,No Cause,No Fire,58.93139319023294,-115.70686267968905,0.0
3345,19941203.0,No Cause,No Fire,51.73471442721306,-129.5270465503423,0.0
3346,19940505.0,No Cause,No Fire,58.61514683128993,-119.86964572753055,0.0
3347,19980814.0,No Cause,No Fire,50.555451179001764,-115.64020976949668,0.0
3348,19700202.0,No Cause,No Fire,52.152743186967186,-121.5222786872891,0.0
3349,20191204.0,No Cause,No Fire,56.94405536239274,-124.01928293170388,0.0
3350,20140314.0,No Cause,No Fire,51.42263057006175,-121.70031739464775,0.0
3351,20050412.0,No Cause,No Fire,57.18755016891632,-122.05065521425567,0.0
3352,19810909.0,No Cause,No Fire,50.814467831150715,-119.8103702406366,0.0
3353,19870220.0,No Cause,No Fire,55.4423302793915,-124.59964764308111,0.0
3354,19971213.0,No Cause,No Fire,57.439023930426536,-117.4589468286902,0.0
3355,20101220.0,No Cause,No Fire,54.746712934640335,-123.84457029217222,0.0
3356,19760128.0,No Cause,No Fire,51.52655207078234,-124.53305535423802,0.0
3357,19890507.0,No Cause,No Fire,59.73690677463586,-127.66992188513808,0.0
3358,19721207.0,No Cause,No Fire,58.68245624629364,-129.84455711409092,0.0
3359,19810201.0,No Cause,No Fire,58.951094371511665,-121.04428417537775,0.0
3360,20191024.0,No Cause,No Fire,56.85446847170972,-126.35589720256348,0.0
3361,20180128.0,No Cause,No Fire,53.182293144817734,-126.60017110894722,0.0
3362,20021103.0,No Cause,No Fire,49.2733316879513,-125.77509882415771,0.0
3363,19990529.0,No Cause,No Fire,56.8954553906445,-125.14663901457112,0.0
